# Time	Cwnd
25963	7504
25964	7504
25965	7504
25966	7504
25967	7504
25968	7504
25969	7504
25970	7504
25971	7504
25972	7504
25973	7504
25974	7504
25975	7504
25976	7504
25977	7504
25978	7504
25979	7504
25980	8040
25981	8040
25982	8040
25983	8040
25984	8040
25985	8040
25986	8040
25987	8040
25988	8040
25989	8040
25990	8040
25991	8040
25992	8040
25993	8040
25994	8040
25995	8040
25996	8040
25997	8040
25998	8040
25999	8040
26000	8040
26001	8040
26002	8040
26003	8040
26004	8040
26005	8040
26006	8040
26007	8040
26008	8040
26009	8040
26010	8040
26011	8040
26012	8040
26013	8040
26014	8040
26015	8040
26016	8040
26017	8040
26018	8040
26019	8040
26020	8040
26021	8040
26022	8040
26023	8040
26024	8040
26025	8040
26026	8040
26027	8040
26028	8040
26029	8040
26030	8040
26031	8040
26032	8040
26033	8040
26034	8040
26035	8040
26036	8040
26037	8040
26038	8040
26039	8040
26040	8040
26041	8040
26042	8040
26043	8040
26044	8040
26045	8040
26046	8040
26047	8040
26048	8040
26049	8040
26050	8040
26051	8040
26052	8040
26053	8040
26054	8040
26055	8040
26056	8040
26057	8040
26058	8040
26059	8040
26060	8040
26061	8040
26062	8040
26063	8040
26064	8040
26065	8040
26066	8040
26067	8040
26068	8040
26069	8040
26070	8040
26071	8040
26072	8040
26073	8040
26074	8040
26075	8040
26076	8040
26077	8040
26078	8040
26079	8040
26080	8040
26081	8576
